di_1D2D[0],di_1D2D[1],di_1Dur[0],di_1Dur[1],di_1KeyLat[0],di_1KeyLat[1],di_2Dur[0],di_2Dur[1],di_Dur[0],di_Dur[1],di_NumEvents[0],di_NumEvents[1],tri_1D2D[0],tri_1D2D[1],tri_1Dur[0],tri_1Dur[1],tri_1KeyLat[0],tri_1KeyLat[1],tri_2D3D[0],tri_2D3D[1],tri_2Dur[0],tri_2Dur[1],tri_2KeyLat[0],tri_2KeyLat[1],tri_3Dur[0],tri_3Dur[1],tri_Dur[0],tri_Dur[1],tri_NumEvents[0],tri_NumEvents[1],SPACE,BCKSPACE,DEL,UP,DOWN,LEFT,RIGHT,SHIFT_L,SHIFT_R,L_di_1D2D[0],L_di_1D2D[1],L_di_Dur[0],L_di_Dur[1],L_first_shift_up,R_di_1D2D[0],R_di_1D2D[1],R_di_Dur[0],R_di_Dur[1],R_first_shift_up,CAPS,SPEED
0.215057,0.286316,0.108132,0.0962086,0.106924,0.279487,0.107563,0.0958213,0.32262,0.302499,4.25798,0.66839,0.214402,0.286416,0.108274,0.0962979,0.106128,0.279433,0.215083,0.286697,0.107674,0.0959251,0.10741,0.279701,0.107693,0.0959161,0.537178,0.443372,6.25867,0.669147,0.114058,0.0530504,0.0,0.0,0.0,0.0,0.0,0.0185676,0.0,0.261613,0.253319,0.344983,0.260418,0.0,0.0,0.0,0.0,0.0,0.0,0.0230415,4.65848
0.19381,0.214986,0.0972732,0.049564,0.0965368,0.218055,0.0966331,0.0481778,0.290443,0.218484,4.22063,0.591272,0.19374,0.215602,0.0973664,0.0496524,0.096374,0.218669,0.190587,0.207653,0.0966869,0.0481285,0.0938998,0.210227,0.0968206,0.0482515,0.481148,0.311078,6.2219,0.592736,0.122507,0.0740741,0.0,0.0,0.0,0.0,0.0,0.00569801,0.0,0.179384,0.0545951,0.255782,0.0471972,0.0,0.0,0.0,0.0,0.0,0.0,0.0100503,5.1759
0.18102,0.211262,0.123288,0.325673,0.0577318,0.394047,0.134699,0.392043,0.315719,0.509391,4.31871,0.709708,0.179192,0.209985,0.111176,0.234719,0.0680159,0.320501,0.180508,0.211356,0.121557,0.325857,0.0589507,0.39543,0.134699,0.39377,0.494399,0.598587,6.31563,0.706537,0.118497,0.066474,0.0,0.0,0.0,0.0,0.0,0.00867052,0.0,0.273676,0.195683,0.403469,0.219482,0.0,0.0,0.0,0.0,0.0,0.0,0.0108696,5.1748
0.20427,0.293316,0.0956176,0.083204,0.108652,0.279985,0.0940345,0.0776671,0.298305,0.314967,4.31823,0.577862,0.202977,0.293415,0.0954683,0.0829146,0.107509,0.279933,0.202602,0.291009,0.0942122,0.0779701,0.10839,0.280012,0.0937928,0.0771523,0.499372,0.456133,6.31968,0.578365,0.114301,0.0756785,0.0,0.0,0.0,0.0,0.0,0.0,0.0177453,0.0,0.0,0.0,0.0,0.0,0.296936,0.38374,0.415995,0.471162,0.482759,0.020979,4.92465
0.21236,0.336158,0.0930183,0.075153,0.119342,0.324653,0.0904727,0.0584806,0.302833,0.355741,4.2764,0.538417,0.212479,0.336838,0.0930825,0.0753153,0.119397,0.325298,0.210301,0.333282,0.0906794,0.058503,0.119621,0.325294,0.0906469,0.058538,0.513427,0.530963,6.27765,0.53931,0.10962,0.0559284,0.0,0.0,0.0,0.0,0.0,0.0,0.0246085,0.0,0.0,0.0,0.0,0.0,0.259992,0.304912,0.36021,0.3536,0.3,0.0304183,4.72568
0.212538,0.294313,0.0981294,0.103083,0.114408,0.27406,0.0960045,0.0973112,0.308542,0.325744,4.33393,0.600802,0.210904,0.293132,0.0973919,0.101748,0.113512,0.272627,0.208496,0.286929,0.0960203,0.0977245,0.112476,0.271771,0.0948788,0.0955159,0.514279,0.47236,6.33154,0.598183,0.125,0.116197,0.0,0.0,0.0,0.0,0.0,0.0,0.0193662,0.0,0.0,0.0,0.0,0.0,0.654608,0.539055,0.868803,0.668108,0.857143,0.0106007,4.72821
0.191826,0.281992,0.0942248,0.0755412,0.0976016,0.266102,0.0935394,0.0748589,0.285366,0.303516,4.34129,0.60269,0.19175,0.28261,0.0942412,0.0757186,0.0975086,0.266692,0.191956,0.282656,0.0935353,0.0750008,0.0984208,0.266473,0.0936743,0.0750086,0.47738,0.429802,6.34293,0.603669,0.114014,0.0688836,0.0,0.0,0.0,0.0,0.0,0.0,0.0142518,0.0,0.0,0.0,0.0,0.0,0.122529,0.0431533,0.204495,0.0386301,0.5,0.0243902,5.22566
0.185531,0.253015,0.0966158,0.0711975,0.0889153,0.248139,0.0963647,0.0711067,0.281896,0.265786,4.34247,0.574635,0.185588,0.253302,0.0966118,0.0712788,0.088976,0.24842,0.185697,0.253281,0.0964314,0.0711743,0.0892652,0.248315,0.0963838,0.0711869,0.467668,0.364284,6.34325,0.575059,0.116173,0.0569476,0.0,0.0,0.0,0.0,0.0,0.0,0.0136674,0.0,0.0,0.0,0.0,0.0,0.11563,0.0331484,0.192195,0.055786,0.333333,0.02,5.39777
0.229772,0.332531,0.112558,0.0840988,0.117214,0.329536,0.110954,0.0716736,0.340725,0.343587,4.36761,0.650951,0.22954,0.333804,0.112906,0.0845311,0.116635,0.33079,0.227948,0.32757,0.111292,0.0720059,0.116657,0.328067,0.110395,0.0651841,0.567884,0.481487,6.37101,0.653439,0.109597,0.0747001,0.0,0.000545256,0.0,0.00272628,0.00381679,0.0109051,0.0,0.119505,0.0326815,0.215402,0.0426321,0.7,0.0,0.0,0.0,0.0,0.0,0.0192493,4.38796
0.255267,0.387137,0.1138,0.0393698,0.141467,0.396568,0.113327,0.039249,0.368594,0.390036,4.37209,0.637493,0.253626,0.38827,0.113988,0.0395196,0.139639,0.397806,0.2568,0.389445,0.113616,0.0394258,0.143184,0.398822,0.113475,0.0392237,0.623901,0.556461,6.37374,0.639642,0.118033,0.00983607,0.0,0.0,0.0,0.0,0.0,0.0229508,0.0,0.118106,0.0218329,0.211988,0.039013,0.714286,0.0,0.0,0.0,0.0,0.0,0.0388889,3.95063
0.258762,0.39086,0.118841,0.11593,0.139922,0.380782,0.118168,0.115682,0.376931,0.417727,4.32558,0.626849,0.260143,0.393403,0.119422,0.116675,0.14072,0.38335,0.258362,0.392817,0.118567,0.116451,0.139795,0.38232,0.115668,0.0999761,0.634172,0.573454,6.33047,0.630259,0.105809,0.0871369,0.0,0.00207469,0.0,0.0103734,0.0145228,0.00829876,0.0,0.0975928,0.0129047,0.205139,0.0386857,0.25,0.0,0.0,0.0,0.0,0.0,0.0140845,3.91038
0.202962,0.247845,0.106199,0.0501575,0.0967625,0.250988,0.105896,0.0501397,0.308858,0.250199,4.38771,0.653082,0.202399,0.247969,0.106326,0.0502413,0.0960735,0.25108,0.203502,0.248307,0.106069,0.0501954,0.0974331,0.251391,0.105944,0.0502429,0.511846,0.340206,6.38955,0.654083,0.117647,0.0658824,0.0,0.0,0.0,0.0,0.0,0.00470588,0.0,0.0935922,0.0155987,0.180089,0.0214967,1.0,0.0,0.0,0.0,0.0,0.0,0.00809717,4.94233
0.204937,0.290819,0.112068,0.0912905,0.0928686,0.282852,0.108727,0.0483835,0.313663,0.295531,4.40172,0.684053,0.203722,0.290856,0.112238,0.0915816,0.0914844,0.282735,0.200822,0.277766,0.108884,0.0484956,0.0919372,0.283113,0.108931,0.0484658,0.513475,0.429508,6.40451,0.685601,0.109402,0.107692,0.0,0.0,0.0,0.0,0.0,0.0119658,0.0,0.140829,0.0385673,0.234771,0.0433626,0.857143,0.0,0.0,0.0,0.0,0.0,0.0213415,4.89746
0.273693,0.369092,0.121742,0.1245,0.151951,0.366096,0.116501,0.0807581,0.390193,0.379572,4.34161,0.713851,0.270577,0.368116,0.121996,0.124694,0.148581,0.364559,0.268199,0.358957,0.116938,0.0815084,0.151261,0.363618,0.117135,0.0815194,0.655911,0.528158,6.34903,0.7202,0.115767,0.0134943,0.0,0.0,0.0,0.0,0.000710227,0.0163352,0.0,0.471269,0.631216,0.673988,0.75904,0.1,0.0,0.0,0.0,0.0,0.0,0.0219512,3.64465
0.299573,0.370847,0.128611,0.159632,0.170962,0.360275,0.121045,0.132327,0.420618,0.384233,4.2807,0.698898,0.298375,0.374212,0.129385,0.161669,0.16899,0.362714,0.290804,0.361024,0.121707,0.134122,0.169097,0.354919,0.122161,0.134064,0.711339,0.539457,6.28916,0.70762,0.117978,0.011236,0.0,0.0,0.0,0.0,0.0,0.0252809,0.0,0.453931,0.513351,0.90893,0.87056,0.166667,0.0,0.0,0.0,0.0,0.0,0.0283019,3.19388
0.287862,0.403281,0.120145,0.064166,0.167717,0.41501,0.119405,0.0624533,0.407267,0.415944,4.40717,0.791042,0.286427,0.403143,0.120503,0.0643515,0.165924,0.415015,0.288952,0.405108,0.119599,0.062673,0.169353,0.416518,0.119719,0.0625467,0.695097,0.587964,6.40789,0.79352,0.121795,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0160256,0.0,0.272638,0.152099,0.363518,0.165332,0.2,0.0,0.0,0.0,0.0,0.0,0.0271739,3.51063
0.233032,0.306399,0.124005,0.172867,0.109026,0.279588,0.111987,0.0442756,0.345019,0.305591,4.36716,0.724494,0.223766,0.286956,0.124449,0.173848,0.0993173,0.256665,0.223618,0.271519,0.112138,0.0443593,0.11148,0.279817,0.112277,0.0444328,0.559662,0.389628,6.3716,0.727727,0.115044,0.0147493,0.0,0.0,0.0,0.0,0.0,0.0117994,0.0,1.004,1.0771,1.104,1.08095,0.0,0.0,0.0,0.0,0.0,0.0,0.0153061,4.32047
0.254777,0.357894,0.116839,0.0572284,0.137939,0.364246,0.11588,0.0538811,0.370657,0.37381,4.34349,0.660326,0.255314,0.359491,0.115375,0.0476552,0.139939,0.36548,0.250349,0.34625,0.115638,0.0540066,0.134711,0.352477,0.116013,0.0540581,0.621676,0.515957,6.34734,0.663008,0.120548,0.0109589,0.0,0.0,0.0,0.0,0.0,0.0136986,0.0,0.264519,0.129017,0.358518,0.151486,0.0,0.0,0.0,0.0,0.0,0.0,0.0175439,3.9449
0.278254,0.323431,0.11187,0.103662,0.166384,0.319116,0.108624,0.0784081,0.386878,0.336466,4.30121,0.639743,0.275641,0.317187,0.111636,0.102116,0.164006,0.312698,0.27724,0.317483,0.108733,0.0773283,0.168507,0.321122,0.107732,0.0739006,0.660613,0.453142,6.30322,0.638795,0.129377,0.0854599,0.0,0.00118694,0.00237389,0.00593472,0.010089,0.0172107,0.0,0.326454,0.320584,0.439743,0.342221,0.571429,0.0,0.0,0.0,0.0,0.0,0.0260047,3.64163
0.282337,0.301137,0.115731,0.0970327,0.166606,0.301209,0.113052,0.0893539,0.395388,0.308788,4.32791,0.669545,0.277868,0.295826,0.113456,0.0871166,0.164412,0.296146,0.279339,0.297817,0.113586,0.0899625,0.165753,0.301576,0.111712,0.0838214,0.66892,0.415442,6.32624,0.661288,0.121005,0.06621,0.0,0.00228311,0.00456621,0.00684932,0.0296804,0.0228311,0.0,0.320319,0.157045,0.500824,0.259819,0.555556,0.0,0.0,0.0,0.0,0.0,0.025974,3.58904
0.285687,0.367864,0.119154,0.159381,0.166532,0.336998,0.110261,0.0826381,0.395948,0.378739,4.28689,0.607056,0.286488,0.369713,0.119707,0.160857,0.166781,0.338313,0.276568,0.341412,0.108837,0.0756431,0.167731,0.339537,0.108783,0.075564,0.671839,0.511215,6.29248,0.611609,0.128686,0.0857909,0.0,0.00268097,0.00536193,0.0187668,0.0107239,0.0107239,0.0,0.601981,0.70305,0.68163,0.696991,0.75,0.0,0.0,0.0,0.0,0.0,0.0201005,3.52403
0.280769,0.330318,0.107917,0.0619528,0.172851,0.331319,0.107084,0.0601982,0.387852,0.350794,4.28753,0.576267,0.274507,0.311882,0.10807,0.0622414,0.166437,0.313662,0.282208,0.332062,0.107358,0.0605034,0.17485,0.3329,0.106671,0.0592181,0.663386,0.469882,6.28093,0.566184,0.138191,0.0854271,0.0,0.0,0.0,0.0,0.0,0.0150754,0.0,0.276546,0.127908,0.367109,0.124221,0.5,0.0,0.0,0.0,0.0,0.0,0.0233645,3.59299
0.249717,0.232137,0.104458,0.059537,0.14526,0.236527,0.104033,0.0587599,0.35375,0.236943,4.29904,0.602268,0.248889,0.229199,0.104772,0.0596471,0.144117,0.233046,0.250358,0.233122,0.104181,0.0589775,0.146177,0.237351,0.10277,0.0519726,0.602017,0.334791,6.30193,0.604449,0.146919,0.116114,0.0,0.0,0.0,0.0,0.0,0.021327,0.0,0.243404,0.148848,0.319578,0.151541,0.555556,0.0,0.0,0.0,0.0,0.0,0.035,4.02916
0.260818,0.31527,0.091521,0.0705408,0.169297,0.315151,0.0913347,0.0739035,0.352153,0.335066,4.28355,0.659531,0.259882,0.313698,0.0915621,0.0708292,0.16832,0.313526,0.260902,0.315229,0.0908376,0.0698001,0.170065,0.315003,0.0913317,0.0742052,0.612116,0.477234,6.28462,0.661256,0.123402,0.161305,0.0,0.0,0.0,0.00661084,0.00308506,0.0096959,0.0,0.180936,0.153469,0.26266,0.154893,0.409091,0.0,0.0,0.0,0.0,0.0,0.0209864,3.85562
0.27761,0.320712,0.0938077,0.0745129,0.183802,0.319887,0.0925855,0.0715637,0.370195,0.343004,4.30912,0.696741,0.276928,0.319124,0.0943124,0.0748384,0.182616,0.31792,0.276907,0.321336,0.0926481,0.0719919,0.184258,0.321083,0.0926617,0.0717522,0.646497,0.481786,6.30566,0.695651,0.128676,0.134191,0.0,0.0,0.0,0.00919118,0.00367647,0.0110294,0.0,0.208782,0.170981,0.296875,0.176562,0.5,0.0,0.0,0.0,0.0,0.0,0.0276498,3.63414
0.285127,0.375571,0.0931385,0.072386,0.191988,0.374642,0.0949838,0.0893994,0.38011,0.401124,4.29225,0.661404,0.284042,0.375184,0.0931686,0.072525,0.190874,0.374275,0.285798,0.37613,0.0926233,0.071929,0.193174,0.374917,0.0948807,0.0895627,0.664721,0.568098,6.29341,0.662464,0.134653,0.144554,0.0,0.0,0.0,0.0158416,0.00990099,0.00792079,0.0,0.124642,0.0669898,0.230489,0.0664966,0.5,0.0,0.0,0.0,0.0,0.0,0.0137615,3.48778
0.235898,0.233726,0.0954188,0.0797133,0.140479,0.240485,0.0950284,0.0795371,0.330926,0.2513,4.29928,0.678682,0.236022,0.234341,0.0954016,0.0799712,0.14062,0.241115,0.235686,0.23316,0.0951619,0.0798075,0.140524,0.239845,0.0951604,0.0797991,0.566868,0.336396,6.30144,0.680649,0.108541,0.172598,0.0,0.0,0.0,0.0,0.0,0.0142349,0.0,0.188669,0.179335,0.270968,0.181458,0.25,0.0,0.0,0.0,0.0,0.0,0.0311284,4.2596
0.218367,0.238999,0.0835944,0.0558418,0.134773,0.235351,0.0832915,0.0553413,0.301659,0.257038,4.25166,0.619427,0.217995,0.238647,0.0837373,0.0558691,0.134258,0.234979,0.218389,0.239271,0.0832782,0.055428,0.135111,0.235654,0.0834968,0.0553119,0.519881,0.362983,6.25249,0.620285,0.132013,0.20132,0.0,0.0,0.0,0.0,0.0,0.00660066,0.0,0.179995,0.111472,0.226894,0.103489,0.5,0.0,0.0,0.0,0.0,0.0,0.0114943,4.58853
0.256672,0.332403,0.0998129,0.0583355,0.156859,0.330887,0.0995936,0.0582692,0.356265,0.346839,4.2746,0.590997,0.255181,0.331435,0.100022,0.0586206,0.155159,0.32986,0.258362,0.334254,0.0998159,0.0586339,0.158546,0.332517,0.0997289,0.0585367,0.613272,0.486016,6.27746,0.593492,0.106383,0.0851064,0.0,0.0,0.0,0.00927441,0.0,0.0201855,0.0,0.203494,0.287091,0.294663,0.349863,0.882353,0.0,0.0,0.0,0.0,0.0,0.0278064,3.94474
0.260633,0.335373,0.0928888,0.0514259,0.167745,0.334381,0.0925925,0.0512499,0.353226,0.338978,4.22807,0.558026,0.254886,0.326711,0.0931791,0.0518455,0.161707,0.325781,0.263708,0.338044,0.0929029,0.051622,0.170805,0.33699,0.0926359,0.0517077,0.611231,0.468996,6.23274,0.562741,0.105392,0.0906863,0.0,0.0,0.0,0.0294118,0.0,0.0245098,0.0,0.147816,0.114704,0.237058,0.139993,0.777778,0.0,0.0,0.0,0.0,0.0,0.0254237,3.89926
0.255053,0.340676,0.104037,0.070923,0.151016,0.334419,0.104125,0.0709386,0.359178,0.368213,4.29455,0.594342,0.252224,0.339524,0.104001,0.0709075,0.148223,0.332956,0.254547,0.340277,0.104143,0.0711922,0.150403,0.333351,0.104225,0.0712447,0.610995,0.526799,6.29282,0.592218,0.102334,0.0861759,0.0,0.0,0.0,0.00897666,0.0,0.016158,0.0,0.180895,0.190657,0.270894,0.22427,0.875,0.0,0.0,0.0,0.0,0.0,0.0167224,3.95041
0.246971,0.331911,0.100976,0.0520846,0.145995,0.333571,0.100719,0.0519057,0.347689,0.336887,4.31414,0.639665,0.248497,0.333831,0.101253,0.0523118,0.147243,0.335577,0.24817,0.333869,0.100767,0.0521645,0.147403,0.335519,0.100349,0.0515506,0.597016,0.477742,6.31565,0.642107,0.111111,0.0852713,0.0,0.0,0.0,0.0,0.0,0.0155039,0.0,0.138364,0.0459568,0.205064,0.0532648,1.0,0.0,0.0,0.0,0.0,0.0,0.0288462,4.08106
0.245753,0.290547,0.100839,0.0524972,0.144913,0.289221,0.100702,0.0524165,0.346455,0.308852,4.27419,0.584695,0.246147,0.2911,0.100894,0.052612,0.145253,0.28979,0.246388,0.29105,0.100801,0.0525145,0.145586,0.28972,0.100833,0.0525007,0.593367,0.420158,6.27546,0.585749,0.119266,0.0825688,0.0,0.0,0.0,0.0,0.0,0.0252294,0.0,0.315512,0.468537,0.43145,0.572843,0.9,0.0,0.0,0.0,0.0,0.0,0.0396476,4.08182
0.186478,0.246849,0.0967973,0.0732019,0.0896807,0.240297,0.0967518,0.0758407,0.28323,0.267887,4.27358,0.60521,0.184943,0.246451,0.0969391,0.0735797,0.0880037,0.239767,0.185868,0.24783,0.0961991,0.0724001,0.0896686,0.24112,0.09658,0.0751388,0.467391,0.397029,6.27666,0.607906,0.121089,0.0730012,0.0,0.0,0.0,0.0023175,0.00115875,0.00926999,0.00115875,0.210935,0.146051,0.298827,0.143508,0.5625,0.335938,0.304688,0.42771,0.302713,0.5,0.0147213,5.37546
0.178834,0.216267,0.0954579,0.0595692,0.0833763,0.215652,0.0942659,0.0559806,0.2731,0.234734,4.32577,0.683424,0.178604,0.216685,0.0954649,0.0596923,0.0831392,0.216067,0.17841,0.216499,0.094268,0.0560964,0.0841421,0.215764,0.094268,0.0560874,0.451282,0.347047,6.32712,0.684515,0.112936,0.0862423,0.0,0.0,0.0,0.0,0.0,0.0102669,0.0,0.221875,0.0902472,0.306251,0.0876116,0.6,0.0,0.0,0.0,0.0,0.0,0.0150376,5.60272
0.15163,0.146346,0.0919025,0.057449,0.0597275,0.137707,0.0938766,0.0749217,0.245507,0.175368,4.28226,0.561686,0.149536,0.143796,0.091977,0.0575951,0.0575588,0.134726,0.150549,0.1454,0.091428,0.0570979,0.0591213,0.13675,0.0938351,0.0751196,0.39392,0.238809,6.28378,0.562818,0.139037,0.0534759,0.0,0.0,0.0,0.0106952,0.00534759,0.0026738,0.0,0.171876,0.0,0.281257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00469484,6.50433
0.190123,0.270874,0.0986162,0.0934203,0.0915066,0.25847,0.0987302,0.0940449,0.288853,0.292588,4.27494,0.631554,0.189414,0.271644,0.0986137,0.0937483,0.0908008,0.259174,0.189989,0.271797,0.0981924,0.0932412,0.0917965,0.259188,0.0975413,0.0906772,0.476945,0.446211,6.27696,0.63343,0.120773,0.0555556,0.0,0.0,0.0,0.0,0.0,0.00966184,0.0,0.128907,0.070204,0.214844,0.0719212,0.5,0.0,0.0,0.0,0.0,0.0,0.0121457,5.26342
0.194087,0.277959,0.101043,0.0799628,0.0930436,0.270901,0.100587,0.0795037,0.294674,0.301569,4.23077,0.537513,0.194288,0.278676,0.101165,0.0801501,0.0931232,0.271599,0.194247,0.278643,0.10054,0.0797129,0.0937065,0.27147,0.100707,0.0796985,0.489242,0.435673,6.232,0.53868,0.131926,0.0870712,0.0,0.0,0.0,0.0,0.0,0.00791557,0.0,0.20312,0.0919991,0.29687,0.109004,0.666667,0.0,0.0,0.0,0.0,0.0,0.0137615,5.16423
0.219961,0.301291,0.0974501,0.0743979,0.122511,0.303635,0.0967109,0.0734459,0.316672,0.312099,4.32256,0.697449,0.219381,0.302554,0.0976154,0.0748418,0.121766,0.304887,0.219477,0.301959,0.0970261,0.0739007,0.122451,0.30377,0.0970504,0.0738859,0.535909,0.455228,6.32658,0.701197,0.121669,0.104867,0.0,0.0,0.0,0.0,0.0,0.00579374,0.0,0.35115,0.237574,0.499502,0.331969,0.333333,0.0,0.0,0.0,0.0,0.0,0.00662252,4.58841
0.24448,0.388858,0.0938398,0.0525307,0.15064,0.400602,0.0926621,0.0494223,0.337142,0.391892,4.31796,0.705985,0.246532,0.392326,0.0940068,0.0529634,0.152526,0.404223,0.243675,0.390086,0.0931272,0.0497748,0.150548,0.401232,0.0930868,0.0497415,0.583294,0.57121,6.32426,0.711508,0.119048,0.0952381,0.0,0.0,0.0,0.0,0.0,0.00238095,0.0,0.227233,0.0,0.338422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425532,4.14696
0.229125,0.266899,0.0986929,0.0733347,0.130432,0.267271,0.0974573,0.0697926,0.326582,0.277208,4.24627,0.556775,0.228826,0.267887,0.0985818,0.0736216,0.130244,0.268348,0.228933,0.268323,0.0977485,0.0701385,0.131184,0.268033,0.0976099,0.0701775,0.555369,0.405475,6.24937,0.55958,0.115479,0.140049,0.0,0.0,0.0,0.0,0.0,0.00737101,0.0,0.39915,0.156833,0.49489,0.163827,0.333333,0.0,0.0,0.0,0.0,0.0,0.00904977,4.40096
0.194172,0.236397,0.0993474,0.0768376,0.0948246,0.241236,0.0987126,0.0763564,0.292885,0.252319,4.33255,0.636106,0.19402,0.23719,0.0995191,0.0770814,0.0945005,0.242019,0.19485,0.237087,0.0988537,0.0766011,0.0959968,0.241627,0.0989436,0.0765555,0.487814,0.358161,6.33491,0.637735,0.139535,0.125581,0.0,0.0,0.0,0.0,0.0,0.00465116,0.0,0.395162,0.269491,0.495074,0.27587,0.0,0.0,0.0,0.0,0.0,0.0,0.00961538,5.17152
0.192551,0.27643,0.0990124,0.0920961,0.0935387,0.262104,0.098581,0.0916259,0.291132,0.294908,4.41446,0.865278,0.192459,0.277085,0.0991229,0.0922839,0.093336,0.262722,0.19255,0.277074,0.0986466,0.0918408,0.0939034,0.262438,0.0986794,0.0918287,0.483688,0.43849,6.41646,0.866889,0.127098,0.0695444,0.0,0.0,0.0,0.0,0.0,0.00719424,0.0,0.208853,0.204166,0.309322,0.231876,0.333333,0.0,0.0,0.0,0.0,0.0,0.00840336,5.20737
0.240527,0.277273,0.100429,0.102807,0.140098,0.262117,0.0994953,0.113091,0.340023,0.314376,4.23354,0.528206,0.236106,0.266108,0.100007,0.0999898,0.136099,0.252991,0.235354,0.267709,0.0969677,0.0865327,0.138386,0.258854,0.0984057,0.106287,0.569866,0.417593,6.23522,0.52929,0.11028,0.104673,0.0,0.0,0.0,0.00747664,0.00186916,0.0,0.0155763,0.0,0.0,0.0,0.0,0.0,0.403862,0.316686,0.608238,0.616673,0.55,0.0219907,4.14647
0.261993,0.340164,0.109785,0.139797,0.152209,0.306553,0.107578,0.137629,0.369571,0.394322,4.25,0.547946,0.249141,0.303291,0.107163,0.130533,0.141978,0.275169,0.254403,0.329503,0.103041,0.116509,0.151363,0.306431,0.103853,0.114264,0.607398,0.493947,6.2531,0.550623,0.0990338,0.120773,0.0,0.0,0.0,0.0241546,0.00483092,0.0,0.0193237,0.0,0.0,0.0,0.0,0.0,0.500387,0.389909,0.910842,1.00227,0.4,0.0231481,3.76427
0.247783,0.272461,0.107756,0.130089,0.140027,0.246006,0.100715,0.101923,0.348498,0.291353,4.248,0.57023,0.247688,0.27393,0.10818,0.131097,0.139508,0.24717,0.240024,0.259514,0.101072,0.102706,0.138952,0.245674,0.100446,0.101663,0.588158,0.41358,6.24932,0.572785,0.11811,0.0892388,0.0,0.0,0.0,0.00524934,0.00262467,0.0,0.0183727,0.0,0.0,0.0,0.0,0.0,0.373766,0.236713,0.472048,0.241377,0.428571,0.0331754,4.07962
0.215702,0.227941,0.093502,0.0548604,0.1222,0.229574,0.0928994,0.0542204,0.308601,0.2466,4.22532,0.495414,0.214219,0.226359,0.0935855,0.0549845,0.120633,0.227958,0.21606,0.228464,0.0930121,0.0543315,0.123048,0.229809,0.0928946,0.0543168,0.523173,0.344464,6.22646,0.496412,0.123426,0.130982,0.0,0.0,0.0,0.0,0.0,0.0,0.0125945,0.0,0.0,0.0,0.0,0.0,0.456423,0.378971,0.6761,0.549847,1.0,0.0134529,4.65178
0.198128,0.173419,0.0910691,0.0540941,0.107059,0.182892,0.0970509,0.141829,0.295179,0.239415,4.22865,0.508934,0.196379,0.172739,0.0913751,0.0541832,0.105004,0.181902,0.198447,0.174071,0.0902204,0.0531685,0.108226,0.18302,0.0971222,0.142411,0.491948,0.30047,6.23056,0.51062,0.114754,0.0819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0136612,0.0,0.0,0.0,0.0,0.0,0.283312,0.198014,0.400451,0.216256,0.5,0.0186916,4.90152
0.283014,0.304816,0.0898537,0.0728155,0.193161,0.301088,0.0877467,0.110795,0.370761,0.327352,4.02317,0.169148,0.277982,0.296284,0.0903825,0.0733897,0.187599,0.292142,0.275755,0.291009,0.085549,0.0462636,0.190206,0.291049,0.0874126,0.110924,0.64115,0.458687,6.02212,0.166534,0.132504,0.0849195,0.0,0.0,0.0,0.0,0.0,0.0,0.0139092,0.0,0.0,0.0,0.0,0.0,0.477249,0.41726,0.581472,0.49657,0.705882,0.0182039,3.55698
0.251332,0.220307,0.0801411,0.038352,0.171191,0.221417,0.0784777,0.0346471,0.32981,0.217639,4.0099,0.0990099,0.245432,0.204928,0.0806006,0.0385539,0.164831,0.20638,0.253116,0.22254,0.0789581,0.0347411,0.174158,0.222714,0.0767805,0.0273034,0.575329,0.296463,6.00676,0.0819213,0.125402,0.0546624,0.0,0.0,0.0,0.0,0.0,0.0,0.0096463,0.0,0.0,0.0,0.0,0.0,0.260273,0.0965411,0.362598,0.0917669,1.0,0.00961538,4.05629
0.26313,0.240013,0.0905076,0.0720727,0.172623,0.22634,0.0971886,0.201334,0.360319,0.322808,4.03324,0.207885,0.261781,0.238314,0.0908642,0.0724852,0.170917,0.224208,0.259125,0.22584,0.0872365,0.0552463,0.171889,0.223214,0.0965861,0.201726,0.617493,0.390089,6.0309,0.202929,0.128415,0.120219,0.0,0.0,0.0,0.0,0.0,0.0,0.0218579,0.0,0.0,0.0,0.0,0.0,0.478457,0.628431,0.618938,0.775748,0.666667,0.0222222,3.69626
0.290062,0.317759,0.0960139,0.0925541,0.194048,0.313178,0.0870666,0.0403213,0.377129,0.327236,4.03343,0.195948,0.287824,0.316321,0.0963994,0.093123,0.191425,0.311305,0.27974,0.303806,0.0873665,0.0404462,0.192373,0.30531,0.0870599,0.0406196,0.654623,0.483417,6.03395,0.19741,0.134731,0.0778443,0.0,0.0,0.0,0.0,0.0,0.0,0.011976,0.0,0.0,0.0,0.0,0.0,0.594127,0.167937,0.677128,0.166885,0.75,0.0193237,3.48757
0.259051,0.261482,0.0942133,0.0770204,0.164838,0.254912,0.0894294,0.0501313,0.34848,0.272067,4.01577,0.147761,0.259935,0.262543,0.0946711,0.077229,0.165264,0.256063,0.256302,0.259701,0.0896826,0.0502619,0.166619,0.255345,0.0895574,0.050349,0.605794,0.375755,6.01592,0.148457,0.15625,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.521292,0.247907,0.593774,0.252573,0.5,0.0217391,3.88784
